qname,pos.start,pos.end,domain,multi_domain,row,row.plus,annotation,category,domain.level,domain_name
reprseq034371,489,1191,undetected,FALSE,24.5,25,endolysin,lysis,T,undetected
reprseq131488,1,1,7565.1.1,FALSE,0.5,1,integrase,integration and excision,T,Resolvase-like
reprseq131488,2,2,7565.1.1,FALSE,0.5,1,integrase,integration and excision,T,Resolvase-like
reprseq131488,3,3,7565.1.1,FALSE,0.5,1,integrase,integration and excision,T,Resolvase-like
reprseq131488,4,114,7565.1.1,FALSE,0.5,1,integrase,integration and excision,T,Resolvase-like
reprseq131488,115,134,7565.1.1,FALSE,0.5,1,integrase,integration and excision,T,Resolvase-like
reprseq131488,135,135,7565.1.1,FALSE,0.5,1,integrase,integration and excision,T,Resolvase-like
reprseq131488,136,136,7565.1.1,FALSE,0.5,1,integrase,integration and excision,T,Resolvase-like
reprseq131488,137,140,multiple domains,TRUE,0.5,1,integrase,integration and excision,T,multiple domains
reprseq131488,141,141,multiple domains,TRUE,0.5,1,integrase,integration and excision,T,multiple domains
reprseq131488,142,149,multiple domains,TRUE,0.5,1,integrase,integration and excision,T,multiple domains
reprseq131488,150,154,multiple domains,TRUE,0.5,1,integrase,integration and excision,T,multiple domains
reprseq131488,155,263,101.1.1,FALSE,0.5,1,integrase,integration and excision,T,tri-helical
reprseq131488,264,293,101.1.1,FALSE,0.5,1,integrase,integration and excision,T,tri-helical
reprseq131488,294,414,undetected,FALSE,0.5,1,integrase,integration and excision,T,undetected
reprseq104865,1,1,186.1.1,FALSE,1.5,2,integrase,integration and excision,T,lambda integrase-N
reprseq104865,2,2,186.1.1,FALSE,1.5,2,integrase,integration and excision,T,lambda integrase-N
reprseq104865,3,4,186.1.1,FALSE,1.5,2,integrase,integration and excision,T,lambda integrase-N
reprseq104865,5,91,186.1.1,FALSE,1.5,2,integrase,integration and excision,T,lambda integrase-N
reprseq104865,92,92,186.1.1,FALSE,1.5,2,integrase,integration and excision,T,lambda integrase-N
reprseq104865,93,93,186.1.1,FALSE,1.5,2,integrase,integration and excision,T,lambda integrase-N
reprseq104865,94,94,186.1.1,FALSE,1.5,2,integrase,integration and excision,T,lambda integrase-N
reprseq104865,95,95,186.1.1,FALSE,1.5,2,integrase,integration and excision,T,lambda integrase-N
reprseq104865,96,96,186.1.1,FALSE,1.5,2,integrase,integration and excision,T,lambda integrase-N
reprseq104865,97,101,undetected,FALSE,1.5,2,integrase,integration and excision,T,undetected
reprseq104865,102,102,101.1.8,FALSE,1.5,2,integrase,integration and excision,T,DNA breaking-rejoining enzymes
reprseq104865,103,103,101.1.8,FALSE,1.5,2,integrase,integration and excision,T,DNA breaking-rejoining enzymes
reprseq104865,104,198,101.1.8,FALSE,1.5,2,integrase,integration and excision,T,DNA breaking-rejoining enzymes
reprseq104865,199,221,101.1.8,FALSE,1.5,2,integrase,integration and excision,T,DNA breaking-rejoining enzymes
reprseq104865,222,222,101.1.8,FALSE,1.5,2,integrase,integration and excision,T,DNA breaking-rejoining enzymes
reprseq104865,223,277,101.1.8,FALSE,1.5,2,integrase,integration and excision,T,DNA breaking-rejoining enzymes
reprseq104865,278,287,undetected,FALSE,1.5,2,integrase,integration and excision,T,undetected
reprseq115325,1,6,undetected,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,undetected
reprseq115325,7,9,101.1.9,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,Putative DNA-binding domain
reprseq115325,10,10,101.1.9,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,Putative DNA-binding domain
reprseq115325,11,12,101.1.9,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,Putative DNA-binding domain
reprseq115325,13,13,101.1.9,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,Putative DNA-binding domain
reprseq115325,14,16,101.1.9,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,Putative DNA-binding domain
reprseq115325,17,58,multiple domains,TRUE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,multiple domains
reprseq115325,59,59,multiple domains,TRUE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,multiple domains
reprseq115325,60,61,101.1.9,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,Putative DNA-binding domain
reprseq115325,62,62,101.1.9,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,Putative DNA-binding domain
reprseq115325,63,66,101.1.9,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,Putative DNA-binding domain
reprseq115325,67,77,undetected,FALSE,0.5,1,excisionase and transcriptional regulator,integration and excision,T,undetected
reprseq006083,1,30,undetected,FALSE,0.5,1,transposase,integration and excision,T,undetected
reprseq006083,31,80,multiple domains,TRUE,0.5,1,transposase,integration and excision,T,multiple domains
reprseq006083,81,81,101.1.2,FALSE,0.5,1,transposase,integration and excision,T,winged
reprseq006083,82,208,undetected,FALSE,0.5,1,transposase,integration and excision,T,undetected
reprseq051053,1,34,undetected,FALSE,1.5,2,transposase,integration and excision,T,undetected
reprseq051053,35,35,101.1.2,FALSE,1.5,2,transposase,integration and excision,T,winged
reprseq051053,36,85,multiple domains,TRUE,1.5,2,transposase,integration and excision,T,multiple domains
reprseq051053,86,113,undetected,FALSE,1.5,2,transposase,integration and excision,T,undetected
reprseq051053,114,118,2484.1.1,FALSE,1.5,2,transposase,integration and excision,T,Ribonuclease H-like
reprseq051053,119,222,2484.1.1,FALSE,1.5,2,transposase,integration and excision,T,Ribonuclease H-like
reprseq051053,223,224,2484.1.1,FALSE,1.5,2,transposase,integration and excision,T,Ribonuclease H-like
reprseq051053,225,229,undetected,FALSE,1.5,2,transposase,integration and excision,T,undetected
reprseq035123,1,35,undetected,FALSE,2.5,3,transposase,integration and excision,T,undetected
reprseq035123,36,85,101.1.2,FALSE,2.5,3,transposase,integration and excision,T,winged
reprseq035123,86,113,undetected,FALSE,2.5,3,transposase,integration and excision,T,undetected
reprseq035123,114,115,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,116,116,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,117,117,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,118,118,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,119,226,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,227,227,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,228,267,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,268,268,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,269,269,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,270,272,2484.1.1,FALSE,2.5,3,transposase,integration and excision,T,Ribonuclease H-like
reprseq035123,273,276,undetected,FALSE,2.5,3,transposase,integration and excision,T,undetected
reprseq039831,1,1,3555.1,FALSE,0.5,1,major capsid,head and packaging,H,Major capsid protein GP7
reprseq039831,2,335,multiple domains,TRUE,0.5,1,major capsid,head and packaging,H,multiple domains
reprseq039831,336,396,2485.3,FALSE,0.5,1,major capsid,head and packaging,H,Major capsid protein gp5
reprseq039831,397,404,undetected,FALSE,0.5,1,major capsid,head and packaging,H,undetected
reprseq067040,1,57,2485.3,FALSE,1.5,2,major capsid,head and packaging,H,Major capsid protein gp5
reprseq067040,58,116,multiple domains,TRUE,1.5,2,major capsid,head and packaging,H,multiple domains
reprseq067040,117,396,2485.3,FALSE,1.5,2,major capsid,head and packaging,H,Major capsid protein gp5
reprseq067040,397,401,undetected,FALSE,1.5,2,major capsid,head and packaging,H,undetected
reprseq082456,1,8,2485.3,FALSE,2.5,3,major capsid,head and packaging,H,Major capsid protein gp5
reprseq082456,9,89,2485.3,FALSE,2.5,3,major capsid,head and packaging,H,Major capsid protein gp5
reprseq082456,90,207,2485.3,FALSE,2.5,3,major capsid,head and packaging,H,Major capsid protein gp5
reprseq082456,208,315,multiple domains,TRUE,2.5,3,major capsid,head and packaging,H,multiple domains
reprseq082456,316,421,2485.3,FALSE,2.5,3,major capsid,head and packaging,H,Major capsid protein gp5
reprseq082456,422,422,2485.3,FALSE,2.5,3,major capsid,head and packaging,H,Major capsid protein gp5
reprseq082456,423,423,undetected,FALSE,2.5,3,major capsid,head and packaging,H,undetected
reprseq116937,1,1,undetected,FALSE,0.5,1,portal,head and packaging,H,undetected
reprseq116937,2,116,4038.1,FALSE,0.5,1,portal,head and packaging,H,Alpha-helical domain in upper collar protein
reprseq116937,117,324,multiple domains,TRUE,0.5,1,portal,head and packaging,H,multiple domains
reprseq116937,325,609,4038.1,FALSE,0.5,1,portal,head and packaging,H,Alpha-helical domain in upper collar protein
reprseq116937,610,694,undetected,FALSE,0.5,1,portal,head and packaging,H,undetected
reprseq037009,1,247,2004.1,FALSE,0.5,1,terminase large,head and packaging,H,P-loop domains-related
reprseq037009,248,252,multiple domains,TRUE,0.5,1,terminase large,head and packaging,H,multiple domains
reprseq037009,253,259,multiple domains,TRUE,0.5,1,terminase large,head and packaging,H,multiple domains
reprseq037009,260,265,2484.1,FALSE,0.5,1,terminase large,head and packaging,H,Ribonuclease H-like
reprseq037009,266,453,2484.1,FALSE,0.5,1,terminase large,head and packaging,H,Ribonuclease H-like
reprseq037009,454,476,undetected,FALSE,0.5,1,terminase large,head and packaging,H,undetected
reprseq073628,1,4,undetected,FALSE,1.5,2,terminase large,head and packaging,H,undetected
reprseq073628,5,275,2004.1,FALSE,1.5,2,terminase large,head and packaging,H,P-loop domains-related
reprseq073628,276,350,multiple domains,TRUE,1.5,2,terminase large,head and packaging,H,multiple domains
reprseq073628,351,478,2004.1,FALSE,1.5,2,terminase large,head and packaging,H,P-loop domains-related
reprseq073628,479,479,2004.1,FALSE,1.5,2,terminase large,head and packaging,H,P-loop domains-related
reprseq073628,480,672,2004.1,FALSE,1.5,2,terminase large,head and packaging,H,P-loop domains-related
reprseq073628,673,686,multiple domains,TRUE,1.5,2,terminase large,head and packaging,H,multiple domains
reprseq073628,687,687,multiple domains,TRUE,1.5,2,terminase large,head and packaging,H,multiple domains
reprseq073628,688,693,multiple domains,TRUE,1.5,2,terminase large,head and packaging,H,multiple domains
reprseq073628,694,695,multiple domains,TRUE,1.5,2,terminase large,head and packaging,H,multiple domains
reprseq073628,696,702,multiple domains,TRUE,1.5,2,terminase large,head and packaging,H,multiple domains
reprseq073628,703,720,2484.1,FALSE,1.5,2,terminase large,head and packaging,H,Ribonuclease H-like
reprseq073628,721,843,2484.1,FALSE,1.5,2,terminase large,head and packaging,H,Ribonuclease H-like
reprseq073628,844,883,2484.1,FALSE,1.5,2,terminase large,head and packaging,H,Ribonuclease H-like
reprseq073628,884,889,2484.1,FALSE,1.5,2,terminase large,head and packaging,H,Ribonuclease H-like
reprseq073628,890,938,undetected,FALSE,1.5,2,terminase large,head and packaging,H,undetected
reprseq049360,1,123,11.24,FALSE,0.5,1,structural protein,head and packaging,H,N-terminal Ig-like domain in baseplate protein ORF48
reprseq049360,124,129,undetected,FALSE,0.5,1,structural protein,head and packaging,H,undetected
reprseq049360,130,188,3591.1,FALSE,0.5,1,structural protein,head and packaging,H,Helical linker in baseplate protein ORF48
reprseq049360,189,226,undetected,FALSE,0.5,1,structural protein,head and packaging,H,undetected
reprseq049360,227,227,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,228,228,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,229,230,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,231,231,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,232,241,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,242,244,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,245,245,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,246,490,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,491,546,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,547,547,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,548,548,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,549,549,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,550,555,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,556,556,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,557,560,207.2,FALSE,0.5,1,structural protein,head and packaging,H,Pectin lyase-like
reprseq049360,561,647,undetected,FALSE,0.5,1,structural protein,head and packaging,H,undetected
reprseq012085,1,1,undetected,FALSE,1.5,2,structural protein,head and packaging,H,undetected
reprseq012085,2,70,11.1,FALSE,1.5,2,structural protein,head and packaging,H,Immunoglobulin-related
reprseq012085,71,116,undetected,FALSE,1.5,2,structural protein,head and packaging,H,undetected
reprseq012085,117,212,10.1,FALSE,1.5,2,structural protein,head and packaging,H,Concanavalin A-like
reprseq012085,213,225,undetected,FALSE,1.5,2,structural protein,head and packaging,H,undetected
reprseq053592,1,5,undetected,FALSE,2.5,3,structural protein,head and packaging,H,undetected
reprseq053592,6,119,11.24,FALSE,2.5,3,structural protein,head and packaging,H,N-terminal Ig-like domain in baseplate protein ORF48
reprseq053592,120,179,undetected,FALSE,2.5,3,structural protein,head and packaging,H,undetected
reprseq053592,180,181,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,182,183,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,184,184,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,185,185,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,186,186,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,187,188,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,189,190,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,191,193,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,194,196,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,197,199,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,200,200,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,201,444,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,445,446,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,447,448,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,449,501,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,502,502,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,503,503,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,504,508,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,509,509,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,510,511,207.2,FALSE,2.5,3,structural protein,head and packaging,H,Pectin lyase-like
reprseq053592,512,602,undetected,FALSE,2.5,3,structural protein,head and packaging,H,undetected
reprseq111775,1,6,undetected,FALSE,3.5,4,structural protein,head and packaging,H,undetected
reprseq111775,7,9,2485.3,FALSE,3.5,4,structural protein,head and packaging,H,Major capsid protein gp5
reprseq111775,10,13,2485.3,FALSE,3.5,4,structural protein,head and packaging,H,Major capsid protein gp5
reprseq111775,14,14,multiple domains,TRUE,3.5,4,structural protein,head and packaging,H,multiple domains
reprseq111775,15,16,multiple domains,TRUE,3.5,4,structural protein,head and packaging,H,multiple domains
reprseq111775,17,79,multiple domains,TRUE,3.5,4,structural protein,head and packaging,H,multiple domains
reprseq111775,80,229,multiple domains,TRUE,3.5,4,structural protein,head and packaging,H,multiple domains
reprseq111775,230,301,2485.3,FALSE,3.5,4,structural protein,head and packaging,H,Major capsid protein gp5
reprseq111775,302,302,2485.3,FALSE,3.5,4,structural protein,head and packaging,H,Major capsid protein gp5
reprseq111775,303,304,2485.3,FALSE,3.5,4,structural protein,head and packaging,H,Major capsid protein gp5
reprseq111775,305,323,undetected,FALSE,3.5,4,structural protein,head and packaging,H,undetected
reprseq039968,1,20,undetected,FALSE,4.5,5,structural protein,head and packaging,H,undetected
reprseq039968,21,125,872.6,FALSE,4.5,5,structural protein,head and packaging,H,Pilus binding domain in attachment protein G3P
reprseq039968,126,131,undetected,FALSE,4.5,5,structural protein,head and packaging,H,undetected
reprseq039968,132,133,392.1,FALSE,4.5,5,structural protein,head and packaging,H,N-terminal domains of the minor coat protein g3p
reprseq039968,134,134,392.1,FALSE,4.5,5,structural protein,head and packaging,H,N-terminal domains of the minor coat protein g3p
reprseq039968,135,195,392.1,FALSE,4.5,5,structural protein,head and packaging,H,N-terminal domains of the minor coat protein g3p
reprseq039968,196,196,392.1,FALSE,4.5,5,structural protein,head and packaging,H,N-terminal domains of the minor coat protein g3p
reprseq039968,197,198,392.1,FALSE,4.5,5,structural protein,head and packaging,H,N-terminal domains of the minor coat protein g3p
reprseq039968,199,434,undetected,FALSE,4.5,5,structural protein,head and packaging,H,undetected
reprseq130207,1,20,undetected,FALSE,0.5,1,capsid assembly,head and packaging,H,undetected
reprseq130207,21,94,3070.1,FALSE,0.5,1,capsid assembly,head and packaging,H,N0 domain in phage tail proteins and secretins
reprseq130207,95,127,undetected,FALSE,0.5,1,capsid assembly,head and packaging,H,undetected
reprseq130207,128,129,327.16,FALSE,0.5,1,capsid assembly,head and packaging,H,Ring-building motif II in type III secretion system
reprseq130207,130,130,327.16,FALSE,0.5,1,capsid assembly,head and packaging,H,Ring-building motif II in type III secretion system
reprseq130207,131,192,327.16,FALSE,0.5,1,capsid assembly,head and packaging,H,Ring-building motif II in type III secretion system
reprseq130207,193,193,327.16,FALSE,0.5,1,capsid assembly,head and packaging,H,Ring-building motif II in type III secretion system
reprseq130207,194,194,327.16,FALSE,0.5,1,capsid assembly,head and packaging,H,Ring-building motif II in type III secretion system
reprseq130207,195,197,327.16,FALSE,0.5,1,capsid assembly,head and packaging,H,Ring-building motif II in type III secretion system
reprseq130207,198,198,327.16,FALSE,0.5,1,capsid assembly,head and packaging,H,Ring-building motif II in type III secretion system
reprseq130207,199,426,undetected,FALSE,0.5,1,capsid assembly,head and packaging,H,undetected
reprseq126238,1,2,101.1,FALSE,0.5,1,terminase small,head and packaging,H,HTH
reprseq126238,3,8,101.1,FALSE,0.5,1,terminase small,head and packaging,H,HTH
reprseq126238,9,130,multiple domains,TRUE,0.5,1,terminase small,head and packaging,H,multiple domains
reprseq126238,131,133,multiple domains,TRUE,0.5,1,terminase small,head and packaging,H,multiple domains
reprseq126238,134,147,101.31,FALSE,0.5,1,terminase small,head and packaging,H,Bacteriophage Sf6 terminase small subunit
reprseq126238,148,153,undetected,FALSE,0.5,1,terminase small,head and packaging,H,undetected
reprseq013246,1,123,11.24,FALSE,0.5,1,minor capsid,head and packaging,H,N-terminal Ig-like domain in baseplate protein ORF48
reprseq013246,124,129,undetected,FALSE,0.5,1,minor capsid,head and packaging,H,undetected
reprseq013246,130,192,3591.1,FALSE,0.5,1,minor capsid,head and packaging,H,Helical linker in baseplate protein ORF48
reprseq013246,193,192,undetected,FALSE,0.5,1,minor capsid,head and packaging,H,undetected
reprseq013246,193,297,11.27,FALSE,0.5,1,minor capsid,head and packaging,H,C-terminal Ig-like domain in baseplate protein ORF48
reprseq013246,298,298,11.27,FALSE,0.5,1,minor capsid,head and packaging,H,C-terminal Ig-like domain in baseplate protein ORF48
reprseq013246,299,299,undetected,FALSE,0.5,1,minor capsid,head and packaging,H,undetected
reprseq022969,1,88,1.1,FALSE,1.5,2,minor capsid,head and packaging,H,RIFT-related
reprseq022969,89,90,undetected,FALSE,1.5,2,minor capsid,head and packaging,H,undetected
reprseq022969,91,173,3070.1,FALSE,1.5,2,minor capsid,head and packaging,H,N0 domain in phage tail proteins and secretins
reprseq022969,174,174,undetected,FALSE,1.5,2,minor capsid,head and packaging,H,undetected
reprseq022969,175,197,1.1,FALSE,1.5,2,minor capsid,head and packaging,H,RIFT-related
reprseq022969,198,263,multiple domains,TRUE,1.5,2,minor capsid,head and packaging,H,multiple domains
reprseq022969,264,331,1.1,FALSE,1.5,2,minor capsid,head and packaging,H,RIFT-related
reprseq022969,332,411,undetected,FALSE,1.5,2,minor capsid,head and packaging,H,undetected
reprseq022969,412,412,2007.5,FALSE,1.5,2,minor capsid,head and packaging,H,SGNH hydrolase
reprseq022969,413,413,2007.5,FALSE,1.5,2,minor capsid,head and packaging,H,SGNH hydrolase
reprseq022969,414,414,2007.5,FALSE,1.5,2,minor capsid,head and packaging,H,SGNH hydrolase
reprseq022969,415,415,2007.5,FALSE,1.5,2,minor capsid,head and packaging,H,SGNH hydrolase
reprseq022969,416,612,2007.5,FALSE,1.5,2,minor capsid,head and packaging,H,SGNH hydrolase
reprseq022969,613,613,2007.5,FALSE,1.5,2,minor capsid,head and packaging,H,SGNH hydrolase
reprseq022969,614,615,2007.5,FALSE,1.5,2,minor capsid,head and packaging,H,SGNH hydrolase
reprseq022969,616,616,2007.5,FALSE,1.5,2,minor capsid,head and packaging,H,SGNH hydrolase
reprseq022969,617,617,2007.5,FALSE,1.5,2,minor capsid,head and packaging,H,SGNH hydrolase
reprseq022969,618,618,undetected,FALSE,1.5,2,minor capsid,head and packaging,H,undetected
reprseq067546,1,7,undetected,FALSE,2.5,3,minor capsid,head and packaging,H,undetected
reprseq067546,8,110,11.24,FALSE,2.5,3,minor capsid,head and packaging,H,N-terminal Ig-like domain in baseplate protein ORF48
reprseq067546,111,371,undetected,FALSE,2.5,3,minor capsid,head and packaging,H,undetected
reprseq067546,372,372,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,373,373,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,374,374,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,375,375,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,376,376,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,377,377,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,378,388,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,389,508,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,509,528,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,529,529,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,530,536,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,537,598,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,599,599,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,600,600,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,601,601,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,602,603,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,604,605,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,606,606,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,607,610,2002.3,FALSE,2.5,3,minor capsid,head and packaging,H,Glycoside hydrolase/deacetylase
reprseq067546,611,641,undetected,FALSE,2.5,3,minor capsid,head and packaging,H,undetected
reprseq121524,1,92,undetected,FALSE,3.5,4,minor capsid,head and packaging,H,undetected
reprseq121524,93,176,3070.1,FALSE,3.5,4,minor capsid,head and packaging,H,N0 domain in phage tail proteins and secretins
reprseq121524,177,278,undetected,FALSE,3.5,4,minor capsid,head and packaging,H,undetected
reprseq121524,279,363,1.1,FALSE,3.5,4,minor capsid,head and packaging,H,RIFT-related
reprseq121524,364,986,undetected,FALSE,3.5,4,minor capsid,head and packaging,H,undetected
reprseq082165,1,186,undetected,FALSE,0.5,1,capsid decoration,head and packaging,H,undetected
reprseq082165,187,193,10.1,FALSE,0.5,1,capsid decoration,head and packaging,H,Concanavalin A-like
reprseq082165,194,302,multiple domains,TRUE,0.5,1,capsid decoration,head and packaging,H,multiple domains
reprseq082165,303,307,2007.5,FALSE,0.5,1,capsid decoration,head and packaging,H,SGNH hydrolase
reprseq082165,308,308,2007.5,FALSE,0.5,1,capsid decoration,head and packaging,H,SGNH hydrolase
reprseq082165,309,309,2007.5,FALSE,0.5,1,capsid decoration,head and packaging,H,SGNH hydrolase
reprseq082165,310,487,2007.5,FALSE,0.5,1,capsid decoration,head and packaging,H,SGNH hydrolase
reprseq082165,488,489,2007.5,FALSE,0.5,1,capsid decoration,head and packaging,H,SGNH hydrolase
reprseq082165,490,490,2007.5,FALSE,0.5,1,capsid decoration,head and packaging,H,SGNH hydrolase
reprseq082165,491,491,2007.5,FALSE,0.5,1,capsid decoration,head and packaging,H,SGNH hydrolase
reprseq082165,492,492,2007.5,FALSE,0.5,1,capsid decoration,head and packaging,H,SGNH hydrolase
reprseq082165,493,493,2007.5,FALSE,0.5,1,capsid decoration,head and packaging,H,SGNH hydrolase
reprseq106746,1,2,undetected,FALSE,0.5,1,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq106746,3,95,378.1,FALSE,0.5,1,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,His-Me finger endonucleases
reprseq106746,96,98,undetected,FALSE,0.5,1,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq106746,99,146,252.2,FALSE,0.5,1,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,GCC-box binding domain-like
reprseq106746,147,160,undetected,FALSE,0.5,1,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq019708,1,238,undetected,FALSE,1.5,2,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq019708,239,247,378.1,FALSE,1.5,2,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,His-Me finger endonucleases
reprseq019708,248,325,multiple domains,TRUE,1.5,2,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,multiple domains
reprseq019708,326,328,377.7,FALSE,1.5,2,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,82 prophage-derived uncharacterized protein ybcO
reprseq019708,329,329,undetected,FALSE,1.5,2,HNH endonuclease,"DNA, RNA and nucleotide metabolism",H,undetected
reprseq067222,1,1,2006.1,FALSE,0.5,1,exonuclease,"DNA, RNA and nucleotide metabolism",H,HAD domain-related
